Wall time,Step,Value
1762041956.4572515,161,500.0
1762041957.4143333,162,500.0
1762041958.3496852,163,500.0
1762041959.3644147,164,500.0
1762041960.3680525,165,359.6666564941406
1762041961.3665783,166,285.25
1762041962.254403,167,251.0
1762041963.2108645,168,229.0
1762041964.1128528,169,214.60000610351562
1762041965.049904,170,201.8000030517578
1762041966.0581415,171,184.6666717529297
1762041967.0235288,172,176.6666717529297
1762041967.9806976,173,174.5
1762041968.904262,174,168.6666717529297
1762041969.882501,175,166.42857360839844
1762041970.820117,176,136.625
1762041971.7247279,177,150.85714721679688
1762041972.62638,178,132.25
1762041973.5786111,179,141.625
1762041974.5066524,180,141.0
1762041975.4217505,181,136.25
1762041976.3838127,182,131.625
1762041977.3149815,183,127.125
1762041978.2358398,184,126.25
